pc1,pc2,task,color_group,label_token,icl_example_index,prompt_index,query_input,query_output,demo_input,demo_output,token_text,token_position
-0.06703532487154007,-0.03121388517320156,antonym,antonym,infrared,4,615,supplemental,primary,ultraviolet,infrared, infrared,34
0.17251086235046387,0.1512155681848526,antonym,shared_token,new,5,615,supplemental,primary,worn,new, new,43
-0.02399969846010208,-0.11232858896255493,antonym,antonym,discard,6,615,supplemental,primary,retrieve,discard, discard,52
0.14513355493545532,-0.10147564858198166,antonym,shared_token,stay,7,615,supplemental,primary,move,stay, stay,61
-0.12276742607355118,0.057913653552532196,antonym,antonym,gradual,8,615,supplemental,primary,abrupt,gradual, gradual,70
-0.039144545793533325,-0.14682692289352417,antonym,antonym,divorce,9,615,supplemental,primary,marriage,divorce, divorce,79
0.08333001285791397,-0.08998982608318329,antonym,antonym,pain,10,615,supplemental,primary,pleasure,pain, pain,88
0.04631677269935608,-0.0035422698128968477,antonym,antonym,employed,1,616,simplistic,complex,retired,employed, employed,7
0.13464663922786713,0.1300409585237503,antonym,antonym,colorless,2,616,simplistic,complex,colored,colorless,less,17
0.0005615471745841205,0.10832557827234268,antonym,antonym,solid,3,616,simplistic,complex,striped,solid, solid,26
0.231666699051857,0.08152355998754501,antonym,shared_token,unsteady,4,616,simplistic,complex,steady,unsteady,y,37
0.14031252264976501,0.11514334380626678,antonym,shared_token,potential,5,616,simplistic,complex,actual,potential, potential,46
0.15418948233127594,-0.10301858186721802,antonym,shared_token,join,6,616,simplistic,complex,split,join, join,55
-0.20005673170089722,0.0031838135328143835,antonym,antonym,heterosexual,7,616,simplistic,complex,homosexual,heterosexual, heterosexual,64
-0.007321341894567013,0.031231872737407684,antonym,antonym,uninvolved,8,616,simplistic,complex,involved,uninvolved,involved,74
-0.17886972427368164,-0.03285065293312073,antonym,antonym,incompetence,9,616,simplistic,complex,competence,incompetence, incompetence,83
0.04822757467627525,-0.08226048946380615,antonym,antonym,employee,10,616,simplistic,complex,employer,employee, employee,92
-0.14821618795394897,0.031193280592560768,antonym,antonym,ugly,1,617,divide,multiply,handsome,ugly, ugly,7
-0.20582938194274902,0.02600860595703125,antonym,antonym,civilized,2,617,divide,multiply,barbaric,civilized, civilized,16
-0.06209525465965271,-0.15551447868347168,antonym,antonym,prey,3,617,divide,multiply,hunter,prey, prey,25
0.051634326577186584,0.13123202323913574,antonym,antonym,fine,4,617,divide,multiply,coarse,fine, fine,34
-0.14997434616088867,-0.031046418473124504,antonym,antonym,unprepared,5,617,divide,multiply,ready,unprepared, unprepared,43
-0.047952961176633835,0.1043798178434372,antonym,shared_token,healthy,6,617,divide,multiply,pathological,healthy, healthy,52
-0.01756548322737217,0.04485154151916504,antonym,antonym,giant,7,617,divide,multiply,miniature,giant, giant,61
-0.08722387254238129,-0.11047840863466263,antonym,antonym,unravel,8,617,divide,multiply,sew,unravel, unravel,70
0.13464663922786713,0.1300409585237503,antonym,antonym,colorless,9,617,divide,multiply,colored,colorless,less,80
0.008587580174207687,-0.05088382959365845,antonym,antonym,plaintiff,10,617,divide,multiply,defendant,plaintiff, plaintiff,89
-0.07621477544307709,0.06793916970491409,antonym,shared_token,optional,1,618,credible,incredible,mandatory,optional, optional,7
0.10807383805513382,-0.06545589119195938,antonym,antonym,father,2,618,credible,incredible,mother,father, father,16
0.12945641577243805,-0.019504522904753685,antonym,shared_token,lost,3,618,credible,incredible,found,lost, lost,25
-0.19832827150821686,0.035269591957330704,antonym,shared_token,terrestrial,4,618,credible,incredible,galactic,terrestrial, terrestrial,34
-0.0848843976855278,-0.04191357269883156,antonym,antonym,disadvantage,5,618,credible,incredible,benefit,disadvantage, disadvantage,43
0.296566903591156,0.07006281614303589,antonym,antonym,dissipate,6,618,credible,incredible,accumulate,dissipate,ate,53
0.007809835951775312,-0.1258135437965393,antonym,antonym,resist,7,618,credible,incredible,surrender,resist, resist,62
-0.06864253431558609,0.1791035532951355,antonym,shared_token,serious,8,618,credible,incredible,funny,serious, serious,71
-0.029169820249080658,-0.09794319421052933,antonym,antonym,valley,9,618,credible,incredible,mountain,valley, valley,80
0.02112664468586445,-0.030983099713921547,antonym,antonym,fat,10,618,credible,incredible,skinny,fat, fat,89
-0.07244028151035309,-0.0012700307415798306,antonym,antonym,defensive,1,619,bound,free,offensive,defensive, defensive,7
0.19832167029380798,0.023400375619530678,antonym,shared_token,include,2,619,bound,free,omit,include, include,16
0.12637244164943695,-0.004734796471893787,antonym,antonym,opening,3,619,bound,free,closing,opening, opening,25
0.07971392571926117,-0.04666602984070778,antonym,antonym,import,4,619,bound,free,export,import, import,34
0.15555156767368317,-0.0789201483130455,antonym,antonym,son,5,619,bound,free,daughter,son, son,43
-0.02176620438694954,0.08397218585014343,antonym,antonym,straight,6,619,bound,free,crooked,straight, straight,52
0.04675493389368057,0.035166170448064804,antonym,antonym,blue,7,619,bound,free,yellow,blue, blue,61
-0.016856154426932335,0.21335448324680328,antonym,shared_token,appropriate,8,619,bound,free,inappropriate,appropriate, appropriate,70
-0.11307355761528015,0.06838004291057587,antonym,antonym,unrelated,9,619,bound,free,related,unrelated, unrelated,79
0.053780145943164825,0.33524471521377563,antonym,shared_token,simple,10,619,bound,free,complex,simple, simple,88
0.10518468916416168,-0.044890664517879486,antonym,shared_token,reveal,1,620,immense,tiny,veil,reveal, reveal,7
0.20352932810783386,0.03402924910187721,antonym,shared_token,analysis,2,620,immense,tiny,synthesis,analysis, analysis,16
-0.14839515089988708,-0.035615406930446625,antonym,antonym,partisan,3,620,immense,tiny,nonpartisan,partisan, partisan,25
0.1150016188621521,0.012778767384588718,antonym,antonym,moonlight,4,620,immense,tiny,sunlight,moonlight,light,35
-0.0645347461104393,-0.08363796770572662,antonym,antonym,exempt,5,620,immense,tiny,require,exempt, exempt,44
-0.06833773851394653,-0.08485454320907593,antonym,antonym,disconnect,6,620,immense,tiny,connect,disconnect, disconnect,53
-0.07445970177650452,-0.12591499090194702,antonym,antonym,dawn,7,620,immense,tiny,dusk,dawn, dawn,62
-0.0323529914021492,0.0724564641714096,antonym,antonym,plain,8,620,immense,tiny,decorative,plain, plain,71
0.030599944293498993,0.09142914414405823,antonym,shared_token,safe,9,620,immense,tiny,dangerous,safe, safe,80
0.19637691974639893,-0.07406102120876312,antonym,shared_token,claim,10,620,immense,tiny,disclaim,claim, claim,89
0.0855540931224823,-0.03992028906941414,antonym,antonym,selling,1,621,premiere,finale,buying,selling, selling,7
0.19832167029380798,0.023400375619530678,antonym,shared_token,include,2,621,premiere,finale,omit,include, include,16
-0.07724691182374954,0.08648048341274261,antonym,antonym,equatorial,3,621,premiere,finale,polar,equatorial,atorial,26
-0.18759912252426147,-0.016039693728089333,antonym,shared_token,frail,4,621,premiere,finale,muscular,frail, frail,35
0.12255266308784485,-0.06163378059864044,antonym,shared_token,connect,5,621,premiere,finale,disconnect,connect, connect,44
0.009556137956678867,-0.09233885258436203,antonym,antonym,employer,6,621,premiere,finale,employee,employer, employer,53
0.13202247023582458,0.1540272831916809,antonym,antonym,long,7,621,premiere,finale,short,long, long,62
0.042355723679065704,0.04124026000499725,antonym,antonym,soggy,8,621,premiere,finale,crisp,soggy,gy,73
0.1164105087518692,-0.06850271672010422,antonym,shared_token,leader,9,621,premiere,finale,follower,leader, leader,82
-0.11184050887823105,0.09897494316101074,antonym,shared_token,insufficient,10,621,premiere,finale,excessive,insufficient, insufficient,91
0.21772630512714386,0.1660577654838562,antonym,antonym,inapplicable,1,622,decrease,increase,applicable,inapplicable,able,10
-0.027658537030220032,-0.01949135772883892,antonym,antonym,manifest,2,622,decrease,increase,latent,manifest, manifest,19
0.16276168823242188,0.15478269755840302,antonym,shared_token,clear,3,622,decrease,increase,murky,clear, clear,28
-0.01456446386873722,0.11680818349123001,antonym,antonym,partial,4,622,decrease,increase,total,partial, partial,37
-0.060693398118019104,-0.11747473478317261,antonym,shared_token,virtue,5,622,decrease,increase,vice,virtue, virtue,46
0.0005615471745841205,0.10832557827234268,antonym,antonym,solid,6,622,decrease,increase,hole,solid, solid,55
0.09852959960699081,0.22523817420005798,antonym,antonym,specific,7,622,decrease,increase,general,specific, specific,64
-0.15699225664138794,-0.001607342273928225,antonym,shared_token,incapable,8,622,decrease,increase,capable,incapable, incapable,73
0.15033993124961853,-0.01722760871052742,antonym,antonym,demote,9,622,decrease,increase,promote,demote,ote,83
-0.052169620990753174,0.1364700049161911,antonym,shared_token,explicit,10,622,decrease,increase,imply,explicit, explicit,92
0.12824338674545288,0.11134492605924606,antonym,shared_token,final,1,623,curly,straight,initial,final, final,7
-0.08467947691679001,0.010172039270401001,antonym,antonym,liberal,2,623,curly,straight,conservative,liberal, liberal,16
0.034411996603012085,0.18967598676681519,antonym,shared_token,basic,3,623,curly,straight,advanced,basic, basic,25
-0.017253544181585312,0.056948959827423096,antonym,antonym,happy,4,623,curly,straight,unhappy,happy, happy,34
-0.08237353712320328,-0.03419971838593483,antonym,antonym,widening,5,623,curly,straight,narrowing,widening, widening,43
0.021204277873039246,-0.061024706810712814,antonym,antonym,forget,6,623,curly,straight,learn,forget, forget,52
-0.06335429102182388,-0.1524391621351242,antonym,antonym,cheer,7,623,curly,straight,boo,cheer, cheer,61
0.1581411361694336,0.032389502972364426,antonym,antonym,unripe,8,623,curly,straight,ripe,unripe,pe,72
-0.08943624794483185,-0.13088572025299072,antonym,antonym,aft,9,623,curly,straight,fore,aft, aft,81
-0.06848093867301941,-0.09493455290794373,antonym,antonym,servant,10,623,curly,straight,lord,servant, servant,90
0.2338820844888687,0.09169090539216995,antonym,antonym,frugal,1,624,sustain,deplete,lavish,frugal,al,9
0.010756738483905792,-0.07737457007169724,antonym,shared_token,ignore,2,624,sustain,deplete,look,ignore, ignore,18
-0.1266157478094101,0.028912784531712532,antonym,antonym,shiny,3,624,sustain,deplete,rusty,shiny, shiny,27
-0.07922371476888657,0.01901331916451454,antonym,antonym,domestic,4,624,sustain,deplete,overseas,domestic, domestic,36
0.024043409153819084,0.15065740048885345,antonym,shared_token,regular,5,624,sustain,deplete,irregular,regular, regular,45
-0.13275858759880066,0.15470579266548157,antonym,shared_token,terrible,6,624,sustain,deplete,wonderful,terrible, terrible,54
-0.06017226353287697,-0.1077042743563652,antonym,antonym,poetry,7,624,sustain,deplete,prose,poetry, poetry,63
-0.12444239854812622,0.031263407319784164,antonym,antonym,democratic,8,624,sustain,deplete,totalitarian,democratic, democratic,72
0.2246371954679489,-0.02095077373087406,antonym,antonym,day,9,624,sustain,deplete,night,day, day,81
0.0960833877325058,0.20876209437847137,antonym,shared_token,large,10,624,sustain,deplete,medium,large, large,90
0.10893968492746353,-0.0487697571516037,antonym,antonym,health,1,625,forbidden,allowed,illness,health, health,7
-0.19832827150821686,0.035269591957330704,antonym,shared_token,terrestrial,2,625,forbidden,allowed,maritime,terrestrial, terrestrial,16
0.07528739422559738,0.056302934885025024,antonym,antonym,wrong,3,625,forbidden,allowed,right,wrong, wrong,25
0.01683221384882927,0.2431548684835434,antonym,shared_token,significant,4,625,forbidden,allowed,slight,significant, significant,34
-0.0947558581829071,0.06642518192529678,antonym,shared_token,conscious,5,625,forbidden,allowed,unconscious,conscious, conscious,43
0.012026886455714703,-0.1371266096830368,antonym,antonym,quit,6,625,forbidden,allowed,endure,quit, quit,52
0.24563777446746826,0.09980864077806473,antonym,antonym,elated,7,625,forbidden,allowed,depressed,elated,ated,62
0.13275021314620972,-0.059212781488895416,antonym,shared_token,host,8,625,forbidden,allowed,parasite,host, host,71
-0.005734719336032867,-0.02521783486008644,antonym,antonym,evening,9,625,forbidden,allowed,morning,evening, evening,80
-0.12386174499988556,0.009498264640569687,antonym,antonym,stiff,10,625,forbidden,allowed,limp,stiff, stiff,89
-0.07621477544307709,0.06793916970491409,antonym,shared_token,optional,1,626,enlarged,shrunk,compulsory,optional, optional,7
-0.10896245390176773,-0.18041545152664185,antonym,antonym,frown,2,626,enlarged,shrunk,smile,frown, frown,16
-0.0740785300731659,0.015667911618947983,antonym,antonym,anterior,3,626,enlarged,shrunk,posterior,anterior, anterior,25
-0.1812940388917923,0.11717215925455093,antonym,shared_token,unfortunate,4,626,enlarged,shrunk,fortunate,unfortunate, unfortunate,34
-0.05126730725169182,-0.12998951971530914,antonym,shared_token,fortune,5,626,enlarged,shrunk,misfortune,fortune, fortune,43
-0.12709012627601624,0.0655524954199791,antonym,antonym,useless,6,626,enlarged,shrunk,useful,useless, useless,52
0.07202021032571793,0.12450625002384186,antonym,shared_token,whole,7,626,enlarged,shrunk,fragmented,whole, whole,61
-0.08179543167352676,0.12121016532182693,antonym,shared_token,tiny,8,626,enlarged,shrunk,immense,tiny, tiny,70
-0.07543430477380753,0.05636569857597351,antonym,shared_token,religious,9,626,enlarged,shrunk,secular,religious, religious,79
-0.10451418906450272,-0.05454360321164131,antonym,antonym,downside,10,626,enlarged,shrunk,upside,downside, downside,88
-0.05126730725169182,-0.12998951971530914,antonym,shared_token,fortune,1,627,outdated,modern,misfortune,fortune, fortune,7
-0.11946375668048859,-0.07962779700756073,antonym,antonym,forgiven,2,627,outdated,modern,sorry,forgiven, forgiven,16
0.05593232065439224,-0.005473915487527847,antonym,antonym,male,3,627,outdated,modern,female,male, male,25
-0.07248641550540924,0.007352542132139206,antonym,antonym,posterior,4,627,outdated,modern,prefrontal,posterior, posterior,34
0.16870786249637604,0.014352292753756046,antonym,antonym,light,5,627,outdated,modern,dark,light, light,43
-0.05205261707305908,0.10386145114898682,antonym,antonym,exclusive,6,627,outdated,modern,inclusive,exclusive, exclusive,52
-0.1249946802854538,-0.07323945313692093,antonym,antonym,distracted,7,627,outdated,modern,focused,distracted, distracted,61
-0.09465564042329788,-0.13006743788719177,antonym,antonym,distract,8,627,outdated,modern,focus,distract, distract,70
-0.04795581474900246,-0.09041815996170044,antonym,antonym,ancestor,9,627,outdated,modern,descendant,ancestor, ancestor,79
-0.1775602549314499,0.011006008833646774,antonym,antonym,unregulated,10,627,outdated,modern,regulated,unregulated, unregulated,88
0.09852959960699081,0.22523817420005798,antonym,antonym,specific,1,628,barbaric,civilized,vague,specific, specific,7
-0.16105689108371735,0.05234428122639656,antonym,antonym,unfamiliar,2,628,barbaric,civilized,familiar,unfamiliar, unfamiliar,16
0.18583056330680847,-0.017768478021025658,antonym,shared_token,increase,3,628,barbaric,civilized,lessen,increase, increase,25
-0.01943400874733925,0.04441830515861511,antonym,antonym,raw,4,628,barbaric,civilized,fried,raw, raw,34
-0.14540360867977142,-0.09003391116857529,antonym,antonym,kindness,5,628,barbaric,civilized,cruelty,kindness, kindness,43
-0.019999776035547256,0.08845826238393784,antonym,antonym,secondary,6,628,barbaric,civilized,main,secondary, secondary,52
-0.0414336696267128,0.05669752135872841,antonym,antonym,acute,7,628,barbaric,civilized,chronic,acute, acute,61
-0.02218778058886528,0.03298194333910942,antonym,antonym,satisfied,8,628,barbaric,civilized,frustrated,satisfied, satisfied,70
0.06352635473012924,0.03038875013589859,antonym,shared_token,square,9,628,barbaric,civilized,round,square, square,79
-0.025706520304083824,0.09023178368806839,antonym,antonym,professional,10,628,barbaric,civilized,amateur,professional, professional,88
0.014565722085535526,0.008947431109845638,antonym,antonym,adult,1,629,integrated,segregated,teen,adult, adult,7
0.18583056330680847,-0.017768478021025658,antonym,shared_token,increase,2,629,integrated,segregated,diminish,increase, increase,16
-0.18682081997394562,0.06485708802938461,antonym,antonym,inconvenient,3,629,integrated,segregated,convenient,inconvenient, inconvenient,25
0.034411996603012085,0.18967598676681519,antonym,shared_token,basic,4,629,integrated,segregated,advanced,basic, basic,34
0.021204277873039246,-0.061024706810712814,antonym,antonym,forget,5,629,integrated,segregated,think,forget, forget,43
-0.05487687885761261,-0.06405272334814072,antonym,antonym,mismatch,6,629,integrated,segregated,match,mismatch, mismatch,52
-0.163112610578537,0.06936702132225037,antonym,shared_token,gentle,7,629,integrated,segregated,harsh,gentle, gentle,61
0.123594731092453,-0.07662129402160645,antonym,antonym,downplay,8,629,integrated,segregated,emphasize,downplay,play,71
0.09653344750404358,-0.037615977227687836,antonym,antonym,uncheck,9,629,integrated,segregated,check,uncheck,check,81
0.12255266308784485,-0.06163378059864044,antonym,shared_token,connect,10,629,integrated,segregated,disconnect,connect, connect,90
-0.07417939603328705,-0.13621848821640015,antonym,antonym,revival,1,630,obedience,disobedience,knockout,revival, revival,7
0.07031606882810593,0.06539967656135559,antonym,antonym,white,2,630,obedience,disobedience,black,white, white,16
-0.033004000782966614,-0.06177330017089844,antonym,antonym,alive,3,630,obedience,disobedience,deceased,alive, alive,25
-0.03658397123217583,0.0022937720641493797,antonym,antonym,prosaic,4,630,obedience,disobedience,poetic,prosaic,aic,35
-0.10259758681058884,0.09073565155267715,antonym,shared_token,ancient,5,630,obedience,disobedience,recent,ancient, ancient,44
-0.09028986096382141,0.09765317291021347,antonym,antonym,friendly,6,630,obedience,disobedience,hostile,friendly, friendly,53
-0.14140033721923828,-0.02948460541665554,antonym,antonym,extremist,7,630,obedience,disobedience,centrist,extremist, extremist,62
0.15418948233127594,-0.10301858186721802,antonym,shared_token,join,8,630,obedience,disobedience,split,join, join,71
0.05683623254299164,0.004435164853930473,antonym,antonym,underweight,9,630,obedience,disobedience,overweight,underweight,weight,81
0.1164373904466629,0.18561793863773346,antonym,antonym,good,10,630,obedience,disobedience,bad,good, good,90
-0.08869683742523193,-0.049875643104314804,antonym,antonym,competence,1,631,payment,receipt,incompetence,competence, competence,7
0.07230651378631592,0.08828440308570862,antonym,antonym,separate,2,631,payment,receipt,intersect,separate, separate,16
-0.14224646985530853,-0.12159769237041473,antonym,antonym,distrust,3,631,payment,receipt,rely,distrust, distrust,25
-0.07079286873340607,-0.04425818473100662,antonym,antonym,diluted,4,631,payment,receipt,concentrated,diluted, diluted,34
0.2029515951871872,0.04200802370905876,antonym,antonym,have,5,631,payment,receipt,need,have, have,43
-0.060693398118019104,-0.11747473478317261,antonym,shared_token,virtue,6,631,payment,receipt,vice,virtue, virtue,52
-0.13543260097503662,0.01076059602200985,antonym,shared_token,elderly,7,631,payment,receipt,youth,elderly, elderly,61
-0.10608979314565659,0.09250611066818237,antonym,antonym,decent,8,631,payment,receipt,indecent,decent, decent,70
0.10312541574239731,-0.0289506446570158,antonym,shared_token,avoid,9,631,payment,receipt,confront,avoid, avoid,79
-0.17004846036434174,0.04824814945459366,antonym,shared_token,vibrant,10,631,payment,receipt,pale,vibrant, vibrant,88
-0.1171959787607193,0.15385980904102325,antonym,antonym,convenient,1,632,exotic,common,inconvenient,convenient, convenient,7
-0.23497582972049713,0.05224882811307907,antonym,antonym,graceful,2,632,exotic,common,clumsy,graceful, graceful,16
0.06982395052909851,-0.12570500373840332,antonym,shared_token,deny,3,632,exotic,common,claim,deny, deny,25
0.1630493402481079,-0.035353176295757294,antonym,shared_token,remove,4,632,exotic,common,implement,remove, remove,34
0.06669644266366959,-0.007967062294483185,antonym,antonym,bottom,5,632,exotic,common,top,bottom, bottom,43
0.21964207291603088,-0.07489458471536636,antonym,shared_token,release,6,632,exotic,common,hold,release, release,52
-0.09096993505954742,0.1172705814242363,antonym,antonym,impossible,7,632,exotic,common,possible,impossible, impossible,61
0.004736597649753094,-0.12876823544502258,antonym,shared_token,withdraw,8,632,exotic,common,participate,withdraw, withdraw,70
0.027978213503956795,0.07505711168050766,antonym,shared_token,dependent,9,632,exotic,common,autonomous,dependent, dependent,79
-0.03134540468454361,-0.1217489242553711,antonym,antonym,shrink,10,632,exotic,common,grow,shrink, shrink,88
-0.06098795309662819,0.16324062645435333,antonym,antonym,conventional,1,633,substantive,insubstantial,eccentric,conventional, conventional,7
0.00985002238303423,0.13864034414291382,antonym,antonym,actual,2,633,substantive,insubstantial,potential,actual, actual,16
-0.1335531622171402,-0.03778265789151192,antonym,antonym,subordinate,3,633,substantive,insubstantial,principal,subordinate, subordinate,25
-0.06578356772661209,-0.1526332050561905,antonym,antonym,whisper,4,633,substantive,insubstantial,boom,whisper, whisper,34
0.03392767533659935,-0.13226167857646942,antonym,shared_token,defend,5,633,substantive,insubstantial,assail,defend, defend,43
0.06352635473012924,0.03038875013589859,antonym,shared_token,square,6,633,substantive,insubstantial,circular,square, square,52
-0.19378802180290222,0.003257518634200096,antonym,antonym,sunny,7,633,substantive,insubstantial,snowy,sunny, sunny,61
0.11639426648616791,0.16770806908607483,antonym,antonym,general,8,633,substantive,insubstantial,particular,general, general,70
-0.0947558581829071,0.06642518192529678,antonym,shared_token,conscious,9,633,substantive,insubstantial,unconscious,conscious, conscious,79
0.20425313711166382,0.020922264084219933,antonym,antonym,profane,10,633,substantive,insubstantial,sacred,profane,ane,89
0.11125946044921875,0.15501900017261505,antonym,antonym,real,1,634,lax,strict,virtual,real, real,7
0.08149183541536331,-0.05099370330572128,antonym,antonym,depth,2,634,lax,strict,surface,depth, depth,16
0.0755312517285347,0.13746914267539978,antonym,shared_token,primary,3,634,lax,strict,surrogate,primary, primary,25
0.02112664468586445,-0.030983099713921547,antonym,antonym,fat,4,634,lax,strict,lean,fat, fat,34
-0.12046997249126434,0.11843154579401016,antonym,shared_token,incomplete,5,634,lax,strict,complete,incomplete, incomplete,43
-0.07566075026988983,-0.03495556488633156,antonym,antonym,offline,6,634,lax,strict,online,offline, offline,52
-0.049047522246837616,-0.10361409932374954,antonym,shared_token,comfort,7,634,lax,strict,torture,comfort, comfort,61
-0.03206147253513336,-0.07742328941822052,antonym,antonym,destination,8,634,lax,strict,origin,destination, destination,70
0.04081438109278679,-0.10108836740255356,antonym,shared_token,destroy,9,634,lax,strict,make,destroy, destroy,79
-0.01886364445090294,-0.0003716332430485636,antonym,antonym,difficulty,10,634,lax,strict,ease,difficulty, difficulty,88
0.06618642807006836,0.16481588780879974,antonym,antonym,limited,1,635,excess,deficiency,vast,limited, limited,7
-0.03186507895588875,-0.0747840628027916,antonym,antonym,celebrate,2,635,excess,deficiency,mourn,celebrate, celebrate,16
-0.15947353839874268,0.066362664103508,antonym,antonym,inaccessible,3,635,excess,deficiency,accessible,inaccessible, inaccessible,25
-0.07855664938688278,-0.08297151327133179,antonym,antonym,drunk,4,635,excess,deficiency,sober,drunk, drunk,34
0.09852959960699081,0.22523817420005798,antonym,antonym,specific,5,635,excess,deficiency,universal,specific, specific,43
-0.06361880153417587,-0.1507311314344406,antonym,shared_token,surrender,6,635,excess,deficiency,resist,surrender, surrender,52
-0.039058614522218704,0.10931481420993805,antonym,antonym,classic,7,635,excess,deficiency,novel,classic, classic,61
0.13197804987430573,-0.0781252384185791,antonym,shared_token,push,8,635,excess,deficiency,pull,push, push,70
0.0208670012652874,-0.06424112617969513,antonym,antonym,inhibitor,9,635,excess,deficiency,catalyst,inhibitor, inhibitor,79
-0.125234916806221,0.06857357919216156,antonym,shared_token,stupid,10,635,excess,deficiency,clever,stupid, stupid,88
-0.10501302778720856,0.032558832317590714,antonym,shared_token,ethical,1,636,need,have,unethical,ethical, ethical,7
-0.12950387597084045,0.12271992862224579,antonym,shared_token,widespread,2,636,need,have,endemic,widespread, widespread,16
-0.08179543167352676,0.12121016532182693,antonym,shared_token,tiny,3,636,need,have,gigantic,tiny, tiny,25
0.009128502570092678,0.11016088724136353,antonym,shared_token,physical,4,636,need,have,psychological,physical, physical,34
-0.06943584978580475,0.09250494837760925,antonym,antonym,narrow,5,636,need,have,broad,narrow, narrow,43
-0.13385578989982605,0.11972677707672119,antonym,shared_token,legitimate,6,636,need,have,illegitimate,legitimate, legitimate,52
0.03187654912471771,-0.10708523541688919,antonym,antonym,cure,7,636,need,have,infect,cure, cure,61
-0.005509529262781143,0.07077030092477798,antonym,antonym,visible,8,636,need,have,invisible,visible, visible,70
0.09813828766345978,-0.001974776154384017,antonym,antonym,covered,9,636,need,have,bare,covered, covered,79
0.2246371954679489,-0.02095077373087406,antonym,antonym,day,10,636,need,have,night,day, day,88
0.027978213503956795,0.07505711168050766,antonym,shared_token,dependent,1,637,unconscious,conscious,autonomous,dependent, dependent,7
0.22796010971069336,0.10987693071365356,antonym,antonym,nonsystemic,2,637,unconscious,conscious,systemic,nonsystemic,ic,18
-0.19378802180290222,0.003257518634200096,antonym,antonym,sunny,3,637,unconscious,conscious,rainy,sunny, sunny,27
-0.04721216857433319,0.06052079796791077,antonym,shared_token,organic,4,637,unconscious,conscious,mechanical,organic, organic,36
0.1369745433330536,0.0034299141261726618,antonym,antonym,moving,5,637,unconscious,conscious,stationary,moving, moving,45
-0.0323529914021492,0.0724564641714096,antonym,antonym,plain,6,637,unconscious,conscious,decorative,plain, plain,54
0.19832167029380798,0.023400375619530678,antonym,shared_token,include,7,637,unconscious,conscious,except,include, include,63
-0.01456446386873722,0.11680818349123001,antonym,antonym,partial,8,637,unconscious,conscious,whole,partial, partial,72
0.007809835951775312,-0.1258135437965393,antonym,antonym,resist,9,637,unconscious,conscious,urge,resist, resist,81
-0.1335531622171402,-0.03778265789151192,antonym,antonym,subordinate,10,637,unconscious,conscious,principal,subordinate, subordinate,90
-0.055761899799108505,-0.09029975533485413,antonym,shared_token,disperse,1,638,follow,lead,aggregate,disperse, disperse,7
0.010483254678547382,0.05041849613189697,antonym,antonym,cool,2,638,follow,lead,hot,cool, cool,16
-0.07922371476888657,0.01901331916451454,antonym,antonym,domestic,3,638,follow,lead,imported,domestic, domestic,25
0.05683623254299164,0.004435164853930473,antonym,antonym,underweight,4,638,follow,lead,overweight,underweight,weight,35
-0.18759912252426147,-0.016039693728089333,antonym,shared_token,frail,5,638,follow,lead,muscular,frail, frail,44
0.07031606882810593,0.06539967656135559,antonym,antonym,white,6,638,follow,lead,black,white, white,53
-0.08179543167352676,0.12121016532182693,antonym,shared_token,tiny,7,638,follow,lead,immense,tiny, tiny,62
0.20826295018196106,-0.03492673859000206,antonym,antonym,life,8,638,follow,lead,death,life, life,71
0.05803975462913513,-0.0853210836648941,antonym,antonym,truth,9,638,follow,lead,conspiracy,truth, truth,80
0.038522541522979736,-0.1016264334321022,antonym,antonym,uprise,10,638,follow,lead,downfall,uprise,rise,90
-0.18285568058490753,0.054465796798467636,antonym,shared_token,peaceful,1,639,fast,slow,militant,peaceful, peaceful,7
0.19637691974639893,-0.07406102120876312,antonym,shared_token,claim,2,639,fast,slow,disclaim,claim, claim,16
-0.03341543301939964,-0.14578768610954285,antonym,shared_token,shout,3,639,fast,slow,whisper,shout, shout,25
0.009437941014766693,-0.08712711930274963,antonym,antonym,unearth,4,639,fast,slow,bury,unearth,earth,35
-0.16406358778476715,0.05803976207971573,antonym,shared_token,misleading,5,639,fast,slow,informative,misleading, misleading,44
-0.10678807646036148,-0.18427477777004242,antonym,antonym,disarm,6,639,fast,slow,equip,disarm, disarm,53
0.1332806497812271,0.12794871628284454,antonym,antonym,full,7,639,fast,slow,empty,full, full,62
-0.06864253431558609,0.1791035532951355,antonym,shared_token,serious,8,639,fast,slow,funny,serious, serious,71
0.07265941798686981,0.1425592452287674,antonym,antonym,major,9,639,fast,slow,minor,major, major,80
-0.07417939603328705,-0.13621848821640015,antonym,antonym,revival,10,639,fast,slow,knockout,revival, revival,89
0.2203594446182251,0.07590702176094055,antonym,shared_token,right,1,640,exacerbate,alleviate,wrong,right, right,7
-0.04486997053027153,0.0018522238824516535,antonym,antonym,non-medical,2,640,exacerbate,alleviate,medical,non-medical,medical,18
0.11306679248809814,-0.06456870585680008,antonym,antonym,expand,3,640,exacerbate,alleviate,shrink,expand, expand,27
-0.08951205760240555,0.13318917155265808,antonym,shared_token,expensive,4,640,exacerbate,alleviate,cheap,expensive, expensive,36
0.039233315736055374,-0.02747010439634323,antonym,shared_token,advantage,5,640,exacerbate,alleviate,disadvantage,advantage, advantage,45
0.08161894977092743,0.15449674427509308,antonym,shared_token,normal,6,640,exacerbate,alleviate,weird,normal, normal,54
