icl_example_index,token_role,task,task_group,point_type,x_fv_pc1_raw_dot,y_activation_pc1_raw_dot,prompt_index,query_source_index,query_input,query_output,demo_source_index,demo_input,demo_output,token_position,token_text,token_label
2,pre_label_token,next_capital_letter,train,activation,-5.663429260253906,20.814743041992188,66,42,write,X,192,intelligent,J,16,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-4.361449241638184,24.612436294555664,67,4,easel,F,329,laugh,M,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-6.142647743225098,28.447587966918945,68,475,komodo,L,60,down,E,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-3.7314648628234863,17.536373138427734,69,189,huckleberry,I,320,fox,G,17,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-4.6187849044799805,24.969709396362305,70,274,notebook,O,213,live,M,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-6.510973930358887,26.097047805786133,71,498,build,C,151,chair,D,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-4.746002674102783,23.856426239013672,72,311,discover,E,419,barracuda,C,17,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-3.4562830924987793,14.689252853393555,73,157,cheap,D,410,python,Q,16,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-3.6755309104919434,13.551322937011719,74,516,alligator,B,555,raspberry,S,16,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-4.053613185882568,22.226837158203125,75,244,concerning,D,383,mark,N,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-3.319366693496704,19.177261352539062,76,485,brown,C,70,dumbbell,E,16,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-3.0517168045043945,16.207761764526367,77,435,warm,X,118,ocelot,P,17,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-3.2982051372528076,24.210527420043945,78,272,humble,I,367,we,X,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-3.0001380443573,19.645755767822266,79,347,stapler,T,212,butterfly,C,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-4.3494086265563965,21.182350158691406,80,221,laughing,M,223,soda,T,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-2.9246928691864014,17.414661407470703,81,70,dumbbell,E,532,join,K,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-3.643401622772217,20.67436981201172,82,302,himself,I,446,silly,T,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-4.7793498039245605,20.408920288085938,83,565,skates,T,362,which,X,17,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-5.521413803100586,25.959693908691406,84,499,xylophone,Y,88,before,C,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-5.7222723960876465,23.698354721069336,85,548,pig,Q,147,kill,L,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-4.7613205909729,16.00771713256836,86,7,quilt,R,459,rhinoceros,S,18,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-5.312836647033691,20.473295211791992,87,540,within,X,268,consult,D,16,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-4.334421157836914,16.612667083740234,88,158,pencil,Q,530,quizzical,R,18,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-5.162517547607422,21.736160278320312,89,127,yacht,Z,123,hot,I,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-3.9086339473724365,27.60913848876953,90,418,persimmon,Q,248,of,P,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-5.70988655090332,21.825069427490234,91,18,naughty,O,452,towel,U,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-4.053109169006348,18.39558982849121,92,335,stupid,T,355,knit,L,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-3.6668057441711426,20.858177185058594,93,291,thoughtful,U,252,nourish,O,17,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-3.329774856567383,21.994558334350586,94,313,sour,T,393,navigate,O,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-3.138551712036133,15.919326782226562,95,531,magpie,N,245,camel,D,16,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-3.749051094055176,17.35452651977539,96,368,land,M,72,vulture,W,17,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-6.7420830726623535,24.380996704101562,97,511,sensitive,T,81,thirsty,U,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-6.991962432861328,24.824583053588867,98,433,plate,Q,123,hot,I,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-5.0298895835876465,24.042842864990234,99,427,amazing,B,253,play,Q,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-5.706382751464844,15.281221389770508,100,222,meerkat,N,300,gnu,H,16,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-5.057223320007324,24.539703369140625,101,152,sculpture,T,550,approve,B,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-3.424905776977539,20.776622772216797,102,49,jaguar,K,307,narwhal,O,17,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-3.7396538257598877,20.871187210083008,103,179,zeppelin,A,506,insightful,J,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-3.721466541290283,20.316078186035156,104,457,doubt,E,62,off,P,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-2.975623607635498,9.810932159423828,105,266,hate,I,304,capybara,D,17,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-4.2297539710998535,20.434932708740234,106,236,benevolent,C,165,maracas,N,16,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-4.662390232086182,22.070404052734375,107,553,devoted,E,433,plate,Q,17,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-5.797202110290527,14.997968673706055,108,509,grapefruit,H,375,measure,N,17,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-4.962060451507568,20.91388702392578,109,45,gray,H,515,chimpanzee,D,16,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-6.5387420654296875,27.29006576538086,110,232,wombat,X,263,perform,Q,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-4.593145847320557,19.51618003845215,111,290,regarding,S,256,socks,T,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-4.9392595291137695,16.114498138427734,112,54,door,E,175,ukulele,V,18,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-3.3034684658050537,20.164058685302734,113,539,glass,H,294,puma,Q,16,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-5.334321975708008,21.128307342529297,114,405,sample,T,523,resilient,S,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-4.777834415435791,23.36867332458496,115,220,navy,O,357,divide,E,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-5.0710601806640625,23.88926887512207,116,372,curtain,D,437,friendly,G,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-3.530449628829956,17.584360122680664,117,341,tangerine,U,487,dazzling,E,17,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-2.587830066680908,10.026657104492188,118,40,accordion,B,105,raccoon,S,18,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-4.114355564117432,21.510780334472656,119,148,eraser,F,214,but,C,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-6.646027565002441,26.063159942626953,120,395,produce,Q,435,warm,X,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-2.4274048805236816,16.579774856567383,121,13,joyful,K,140,deer,E,16,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-5.432382106781006,22.56470489501953,122,50,select,T,278,gloves,H,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-4.02570915222168,16.599735260009766,123,383,mark,N,388,parrot,Q,16,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-5.618398189544678,23.011173248291016,124,567,squirrel,T,339,shark,T,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-5.466079235076904,21.910152435302734,125,141,baboon,C,540,within,X,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-3.3698434829711914,14.348484992980957,126,0,radio,S,191,impala,J,16,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-5.5143842697143555,26.58428955078125,127,48,believe,C,265,nurture,O,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-5.753925323486328,22.902023315429688,128,358,whoever,X,342,relax,S,15,:,predictive_token
2,pre_label_token,next_capital_letter,train,activation,-3.5493526458740234,17.57914161682129,129,287,need,O,70,dumbbell,E,16,:,predictive_token
2,pre_label_token,next_capital_letter,train,function_vector,4.986753463745117,0.15551836788654327,,,,,,,,,,
2,pre_label_token,commonsense_qa,train,activation,-5.568045139312744,2.9054982662200928,0,6512,"Where is a common gathering place for adults often the football field?
a: college campus
b: high school
c: sports
d: oklahoma
e: school campus",a,7233,"am was a pretty bad neighbour.  He was annoying, and considered to be a what?
a: distant
b: foe
c: bore
d: remote person
e: hermit",c,90,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-3.3880910873413086,1.5724260807037354,1,4591,"When a person with mental illness receives medication and therapy, what has happened?
a: cause irrational behaviour
b: recur
c: effectively treated
d: managed
e: cause suffering",c,4855,"If an insurance adjuster finds your claim incorrect they will do what?
a: forgive
b: disown reject
c: relinquish
d: deny
e: give back",d,83,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-1.9614555835723877,1.5182604789733887,2,4380,"People are very much like the animals, but one thing has secured or dominance over the planet.  We're better at doing what?
a: eat eggs
b: make tools
c: eat dosa
d: talk to each other
e: smoke pot",b,2958,"Why do people compete in sports?
a: accomplishment
b: injuries
c: enemies
d: rivalry
e: death",a,82,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-1.6927757263183594,0.3673456907272339,3,675,"Where are buildings likely to be small?
a: large city
b: university
c: underground
d: town
e: in ant town",d,3341,"It had a beach with shallow water, while not the ocean this was a hot spot all the locals enjoyed on the what?
a: swimming pool
b: pond
c: lake
d: bathe in
e: childrens pool",c,109,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-2.261021852493286,0.2780699133872986,4,7341,"Bill was awaking, what was happening to him physiologically?
a: tiredness
b: grogginess
c: discomfort
d: getting out of bed
e: eyes opening",e,4014,"Sam examined the thing closely.  He was interested in it, and he wanted to do what?
a: interesting
b: interests
c: learn more about
d: complex
e: go to bed",c,90,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-3.9219472408294678,4.061339855194092,5,4720,"Where does illness happen?
a: elderly person
b: body
c: brain
d: stomach
e: clothes",b,244,"What drinking vessel can overflow if filled with too much water?
a: riverbed
b: sewer
c: drain
d: creek
e: glass",e,92,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-1.948287010192871,-0.6070243716239929,6,2565,"When you feed food to animals, you are at a petting?
a: kitchen
b: zoo
c: spoon
d: restaurant
e: bowl",b,1857,"Where would you carry a small folding knife?
a: kitchen drawer
b: fishing boat
c: pocket
d: garbage bag
e: table",c,78,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-4.12243127822876,1.2566677331924438,7,1389,"How can jumping rope effect above your shoulders?
a: aerobic
b: exercising
c: smiling
d: pleasure
e: sweating",c,210,"Where is bacteria easy to wash off?
a: septic tank
b: finger
c: ground
d: hands
e: mouth",b,80,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-1.6159439086914062,-1.4426681995391846,8,683,"Where are horses found in fields?
a: field
b: kept in barn stalls
c: race track
d: countryside
e: fair",d,5788,"The older gentlemen enjoyed socializing over a chess board, on clear warm days he did this at the local what?
a: retirement community
b: pool
c: cabinet
d: park
e: library",d,103,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-3.151357650756836,0.8865225911140442,9,7455,"What is our sun considered to be the center of?
a: universe
b: solar system
c: outer space
d: star
e: beans",b,5503,"An arch is a very strong way to have a doorway in a what?
a: cathedral
b: bridge
c: building
d: ancient rome
e: hole",c,93,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-4.987634658813477,3.5629847049713135,10,1304,"Where might you find a penny beside your shoe?
a: piggy bank
b: coin purse
c: pocket
d: on the table
e: ground",e,419,"A surprising strike is likely to start this. What is it?
a: funny
b: frightened
c: humor
d: fight
e: labor problems",d,83,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-1.900160312652588,-0.5320960283279419,11,5997,"What does the policeman gain from discovering the truth in a crime?
a: enlightenment
b: confusion
c: liberating
d: peace of mind
e: increased knowledge",e,5505,"James need to use a toilet but there were no public ones in sight.  Eventually he broke down and did something very expensive so that he could get a toilet.  Where might he have gone?
a: motel room
b: apartment
c: bathroom
d: games
e: house",a,102,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-3.556734561920166,1.0321769714355469,12,3312,"Every one of the kids felt average, but the teacher explained that each one was what?
a: uncommon
b: an adult
c: bad
d: special
e: hyperbolic",d,7345,"Things were getting hot and heavy, one of them got a contraceptive from the what of the nightstand?
a: condom
b: drug store
c: health center
d: vagina
e: drawer",e,89,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-4.009276390075684,1.886030673980713,13,3280,"James was looking for a good place to buy farmland.  Where might he look?
a: midwest
b: countryside
c: estate
d: farming areas
e: illinois",a,2916,"Where would you find a lizard in the wild?
a: garden
b: the zoo
c: utah
d: south carolina
e: bermuda",c,85,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-1.3523926734924316,3.138404369354248,14,7371,"The hike was just too early for him, rather than water he put a cup of coffee in his what?
a: deli
b: canteen
c: kitchen
d: office
e: diner",b,2080,"The guide told them to be very safe in this section, the bears in this are were very what?
a: easily spooked
b: harmful
c: precarious
d: dangerous
e: in danger",d,108,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-2.4029862880706787,-0.6440508961677551,15,2359,"Where might a chess set outside get frozen?
a: michigan
b: dorm
c: cupboard
d: toy store
e: snow",a,6316,"He wanted to write a novel, what did he have to do when he backed the plot into a corner?
a: ocean
b: not give up
c: literate
d: have paper
e: move fingers",b,105,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-1.3188546895980835,-0.6464216709136963,16,4153,"What would a father feel after he learned the man charged with killing people was being let free and justice was not served?
a: revenge
b: anguish
c: remorse
d: retaliation
e: going to jail",d,2053,"What can sex often be?
a: nice
b: good
c: dirty
d: great fun
e: eventful",d,74,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-3.311429500579834,3.194566249847412,17,3415,"Why would you try to stop someone from playing violin?
a: relaxation
b: loud noises
c: compose music
d: making music
e: sadness",b,3606,"Getting drunk often leads to what when people have disagreements?
a: violence
b: erections
c: illness
d: suffering
e: injury",a,72,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-3.702152967453003,-0.4362744987010956,18,696,"Where is a ballpoint pen best stored?
a: pocket
b: stationery store
c: backpack
d: desk drawer
e: bank",d,423,"James was watching TV when he saw flashing lights that did something bad to him.  What might john have had?
a: falling asleep
b: entertainment
c: scared him
d: headache
e: seizure",e,95,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-1.2674064636230469,0.08218181133270264,19,6902,"What would a team be doing when a winning baseball game is imminent?
a: pride
b: recognition
c: celebrating
d: joy
e: going home",c,7533,"Where is dust likely to be under?
a: closet
b: ground
c: windowsill
d: attic
e: carpet",e,81,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-3.378798723220825,3.3130266666412354,20,4104,"Recording somethign on an old answering machine required you to put what inside of it?
a: have recording device
b: disket
c: recorder
d: spell checker
e: tape",e,864,"Birds do what by laying eggs?
a: air
b: pick berries
c: sky
d: breathe
e: reproduce",e,81,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-2.9965524673461914,2.887192964553833,21,3160,"Where are you likely to find a supermarket?
a: buy food for family
b: city or town
c: get supplies
d: strip mall
e: vermont",b,2575,"The sloth was very muscular, but he couldn't compete in the contest because it had a humans only rule.  What contest was the sloth trying to enter?
a: universe
b: dictionary
c: global
d: commercial
e: countryside",a,112,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-2.929264545440674,0.5306198596954346,22,5885,"James wanted a hot tub just like the one at the spa he visited, but he didn't want anyone to know about it.  He was afraid that if the neighbors knew, they'd all want to use it, and it would turn his house into what?
a: country club
b: health centre
c: hospital
d: backyard
e: resort",a,7214,"Where would you find many tables of silverware rolled into nice displayed napkins?
a: silver
b: park
c: table
d: cupboard
e: restaurant",e,92,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-1.8745214939117432,-0.8538511395454407,23,1335,"Where would you store a board game?
a: shelf
b: home
c: house
d: basement
e: cupboard",a,7614,"He was setting up a pond in his backyard, it had two levels and he used flat rocks to create a what from one level to the other?
a: ground
b: dam
c: field
d: waterfall
e: surface of earth",d,98,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-1.6213340759277344,-1.1505117416381836,24,4191,"The cord had many a twist, he held it across in both hands and tried to do what to it?
a: straighten
b: and shout
c: unravel
d: bend
e: flat",a,468,"What would you need to do to live life?
a: death
b: breathe
c: experience things
d: money
e: growing older",b,81,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-4.166872978210449,3.069227933883667,25,4321,"Where is someone likely to purchase a double edged razor?
a: shower
b: pharmacist
c: chemist
d: drug store
e: shaving kit",d,2956,"What is often classified into periods?
a: school
b: end of line
c: end of sentence
d: history
e: a serving of cake",d,83,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-5.059202194213867,0.7671462297439575,26,1582,"If you were looking for where a committee meets, where would you start?
a: office building
b: city hall
c: city council meeting
d: manual
e: boardroom",e,3817,"What are students trying to do?
a: study philosophy
b: become adult
c: ask questions
d: further education
e: study together",d,81,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-2.3664050102233887,1.7810633182525635,27,3733,"The person was cold and wet, where should he go?
a: building
b: back home
c: hospital
d: demonstration
e: bus stop",a,298,"Where would you find people standing in a line outside?
a: bus depot
b: end of line
c: opera
d: neighbor's house
e: meeting",a,76,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-2.4462482929229736,0.07889366149902344,28,3169,"Where is known for it's red suspension bridge?
a: california
b: over water
c: river valley
d: work shop
e: dental office",a,2366,"If a bum wanted to ride for free, where might he go?
a: bus depot
b: train station
c: beach
d: bridge
e: taxi",b,90,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-3.7810306549072266,0.9029531478881836,29,1798,"How can a bridge be built?
a: river valley
b: softly
c: over water
d: california
e: dentist",c,4121,"John had a massive debt to 50 million dollars.  Compared to that, Leo's 2000 dollar debt seemed what?
a: dwarf
b: inconsequential
c: insubstantial
d: lame
e: tiny",c,111,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-3.412470817565918,1.048156499862671,30,6304,"What effect did the TV have on the kids?
a: become adults
b: wonder about
c: open door
d: became healthy
e: distracting",e,2520,"Where can someone likely use more than one washing machine?
a: house
b: laundromat
c: communal laundry
d: wash clothes
e: cellar",b,95,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-2.0705668926239014,-0.14793765544891357,31,929,"Driving to work can be monotonous, she would play her favorite music and just what along with it?
a: sing
b: listen to radio
c: listen to music
d: speed
e: head bang",a,3886,"The animals weren't good at swimming, so it was hard for them to do what?
a: pass water
b: bathe
c: listen to each other
d: feel pleasure
e: reproduce asexually",a,100,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-1.5408179759979248,-0.8286221027374268,32,6988,"Where is a business restaurant likely to be located?
a: town
b: at hotel
c: mall
d: business sector
e: yellow pages",d,65,"Where would you go to argue about important bills?
a: mail box
b: the post office
c: congress
d: restaurant
e: trash",c,95,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-4.453408718109131,2.494964122772217,33,5335,"If I am forgiving, what might people think I have?
a: good heart
b: make up
c: new freedom
d: good karma
e: bad man",a,2851,"Where do you hang notes in the kitchen?
a: fridge
b: sheet music
c: medical chart
d: from a hook
e: desk",a,86,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-1.0411503314971924,-1.0117180347442627,34,471,"Where was there never any mammoth?
a: wild
b: north dakota
c: forest
d: movie
e: zoo",e,1851,"He would finally see idea become reality, never in a million years did he what that this would happen?
a: think
b: patent
c: determined
d: work hard
e: relax",a,102,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-1.9357311725616455,-1.193403959274292,35,6055,"If a person does something to hurt someone else, they might do what?
a: feel sorry
b: trust god
c: cross street
d: ride a bike
e: lend money",a,4540,"What can a horse winning many races hope to achieve?
a: painting
b: triple crown
c: apples
d: race track
e: kentucky derby",b,80,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-1.7091795206069946,-1.901351809501648,36,3754,"A soccer field that is not contained in a building would be where?
a: playground
b: mexico
c: town
d: outside
e: world cup",d,490,"James picked glass walls because they let more light into the room. Why did they let light in?
a: inventive
b: half empty
c: recyclable
d: clear
e: very fragile",d,96,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-1.871166467666626,-2.1870405673980713,37,652,"When people are learning about science and not burdened by the morals of a higher power, they are more likely to come up with what?
a: experiment
b: new ideas
c: scientific knowledge
d: enlightened
e: atheism",b,7009,"The shelf was showing signs of instability, what should the carpenter fix to avoid any issues?
a: roof
b: corner
c: school building
d: wall
e: cupboard",d,93,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-1.5891854763031006,-1.1042946577072144,38,5251,"When a monkey is taken away from their home they are often brought to this place where people wear white coats.
a: rain forest
b: research laboratory
c: cage
d: treetops
e: south africa",b,6209,"What must a crab cross to reach the ocean?
a: lakes
b: shore line
c: shallow waters
d: tidepools
e: atlantic ocean",b,84,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-1.7241811752319336,-0.2678220272064209,39,3067,"John put  salt on his salad.  Mary suggested that he should spritz what on it, instead?
a: peppers
b: black pepper
c: vinegar
d: cure meat
e: adding flavor",c,1959,"Where can you keep letter opener when it likely to be needed soon?
a: office supply store
b: stationery store
c: dek
d: martyr's chest
e: refrigerator",c,89,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-1.7944166660308838,0.5550580024719238,40,622,"What is someone who gets angry after getting drunk likely to participate in?
a: violence
b: falling down
c: vomiting
d: vomiting
e: lower standards",a,4969,"She wanted to make a quilt of velvet, where should she look?
a: grandma
b: clothing
c: jewelry store
d: clothes
e: fabric store",e,87,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-3.7144548892974854,2.1725547313690186,41,2964,"The police were well liked and respected, it was easier for them to interact with the community since it was a small what?
a: direct traffic
b: give tickets
c: donut shop
d: town
e: wrong place",d,4915,"If a person has clean laundry in the basement, what will they have to do in order to put it away in the bedroom?
a: die at home
b: cross street
c: climb stairs
d: make dinner
e: love objects",c,100,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-1.8618638515472412,-2.6067588329315186,42,6326,"Why do people spend money?
a: spend cash
b: go shopping
c: buy things
d: have job
e: make money",c,473,"He followed the train tracks hoping to get home, he had gotten lost in the Yooperland where?
a: ghetto
b: michigan
c: new york
d: canada
e: train station",b,96,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-3.3530142307281494,1.5712666511535645,43,5633,"Sarah couldn't make the afternoon meeting and had to reschedule. She promised to .skip dinner and go to sleep earlier that night so that she could make it.  When might the meeting have been rescheduled to?
a: before noon
b: after
c: morning
d: evening
e: before lunch",c,7250,"He looked at the field of pumps, all slowing churning oil out of the what?
a: manual
b: street
c: restaurant
d: ground
e: service station",d,137,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-2.4670419692993164,-1.6944235563278198,44,1492,"Where is a good place to purchase a contraceptive?
a: medicine cabinet
b: drug store
c: pharmacy
d: doctor's office
e: vagina",b,6736,"When traveling, where is someone most likely to find mirrors on the ceiling?
a: car
b: at hotel
c: bedroom
d: dressing room
e: a bar",b,91,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-2.9951748847961426,1.275672435760498,45,6861,"Where could a bee die due to lack of oxygen?
a: field of flowers
b: rose garden
c: bouquet of flowers
d: green house
e: trash can",e,1777,"The tourists swam in a swimming pool, isolated from the rest of the country, where were they?
a: in a jungle.
b: ymca
c: resort hotel
d: california
e: motel",c,100,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-2.5481441020965576,0.14666134119033813,46,2731,"What do you take fish off of when fishing?
a: end of line
b: ocean
c: pet shop
d: boat
e: pond",a,5315,"It was dark and wet and only got worse the deeper they went, but they wanted to find the passageway to where the bats lived in the what?
a: batman
b: jungle
c: maze
d: cave
e: airport",d,105,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-0.9393789172172546,-1.4579718112945557,47,5392,"When you get up in the morning before you begin work you should do what?
a: apply for job
b: sleep
c: concentrate
d: shower
e: just do",d,2746,"Where would children go to see different animals?
a: school
b: zoo
c: soccer game
d: disneyland
e: cricket stadium",b,82,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-4.276149272918701,2.372417449951172,48,2474,"I typically use a travel website to book my flights is implying i used the travel site when?
a: story
b: now
c: knowledge
d: at least few page
e: past",e,2737,"What do horses do to get energy?
a: eat grass
b: play
c: kept in stables
d: dominated
e: drink coffee",a,81,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-1.7649980783462524,0.87273108959198,49,3777,"George liked hunting foxes.  Where might he go to do so?
a: hen house
b: painting
c: virginia
d: california
e: lion's den",c,3105,"What do people feel when something good happens?
a: experience joy
b: believe in god
c: sadness
d: get sick
e: ask questions",a,80,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-3.7683258056640625,-0.3635585606098175,50,5238,"I really want a keyboard instrument, where should I go to try some out?
a: music store
b: band
c: orchestra
d: accompany singer
e: museum",a,4667,"Where would you put a writing instrument if you are a woman and want to bring it with you?
a: stationery store
b: ball stopped
c: pocket
d: purse
e: classroom",d,90,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-1.1960539817810059,1.2445015907287598,51,4804,"Where is a good place to keep a saucer you don't use but want to look at?
a: kitchen
b: tea room
c: china cabinet
d: kitchen cabinet
e: cup",c,2405,"What might happen to an outfit that cleaning clothes would be useless?
a: clean clothes
b: wrinkles
c: sanitation
d: ruined
e: bleached",d,89,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-4.308342933654785,1.6437296867370605,52,6517,"What can you do after learning about science?
a: classes
b: smiles
c: experiment
d: invent
e: frustration",d,3170,"James loves judging things, but all he has to go on is his own what?
a: misperception
b: jury
c: knowing yourself
d: ignorance
e: experience",e,91,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-3.953951358795166,0.5200976133346558,53,1979,"What do you want to do to fat when you release energy?
a: work off
b: burn
c: think
d: exercise
e: go running",a,5035,"A large river drains into a tropical forest where?
a: countryside
b: channels
c: amazon basin
d: temperate zone
e: national park",c,89,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-2.3174216747283936,2.136016607284546,54,6506,"Where do fountains tend to exist?
a: public place
b: courtyard
c: city
d: rome
e: police station",a,4806,"If you're reading a newspaper from another country what are you doing?
a: learning about world
b: education
c: get angry
d: concern
e: eat cake",a,81,:,predictive_token
2,pre_label_token,commonsense_qa,train,activation,-2.2826552391052246,-0.39463871717453003,55,653,"What do people fear when they speak of crossing over?
a: making cake
b: fear death
c: fight each other
d: talk to each other
e: race cars",b,5808,"The explorers found a central passage, much to their delight it led straight to the ancient buried what?
a: public building
b: tomb
c: arena
d: large building
e: treasure",b,91,:,predictive_token
