family,target,layer,alpha,target_rate,unscorable
py2_iter,alt,10,4.0,0.0,0.316
py2_iter,alt,12,0.0,0.0,0.263
py2_iter,alt,12,0.5,0.0,0.237
py2_iter,alt,12,1.0,0.0,0.211
py2_iter,alt,12,2.0,0.026,0.237
py2_iter,alt,12,4.0,0.026,0.316
py2_iter,alt,16,0.0,0.0,0.263
py2_iter,alt,16,0.5,0.0,0.342
py2_iter,alt,16,1.0,0.0,0.368
py2_iter,alt,16,2.0,0.0,0.263
py2_iter,alt,16,4.0,0.079,0.289
py2_iter,alt,20,0.0,0.0,0.263
py2_iter,alt,20,0.5,0.0,0.289
py2_iter,alt,20,1.0,0.0,0.263
py2_iter,alt,20,2.0,0.026,0.289
py2_iter,alt,20,4.0,0.368,0.263
py2_iter,alt,24,0.0,0.0,0.263
py2_iter,alt,24,0.5,0.026,0.421
py2_iter,alt,24,1.0,0.395,0.158
py2_iter,alt,24,2.0,0.763,0.237
py2_iter,alt,24,4.0,0.895,0.105
py2_except,nat,2,0.0,0.089,0.911
py2_except,nat,2,0.5,0.089,0.911
py2_except,nat,2,1.0,0.089,0.911
py2_except,nat,2,2.0,0.089,0.911
py2_except,nat,2,4.0,0.156,0.844
py2_except,nat,4,0.0,0.089,0.911
py2_except,nat,4,0.5,0.133,0.867
py2_except,nat,4,1.0,0.111,0.889
py2_except,nat,4,2.0,0.089,0.911
py2_except,nat,4,4.0,0.111,0.889
py2_except,nat,6,0.0,0.089,0.911
py2_except,nat,6,0.5,0.067,0.933
py2_except,nat,6,1.0,0.044,0.956
py2_except,nat,6,2.0,0.111,0.889
py2_except,nat,6,4.0,0.089,0.911
py2_except,nat,8,0.0,0.089,0.911
py2_except,nat,8,0.5,0.089,0.911
py2_except,nat,8,1.0,0.156,0.844
py2_except,nat,8,2.0,0.222,0.778
py2_except,nat,8,4.0,0.022,0.978
py2_except,nat,10,0.0,0.089,0.911
py2_except,nat,10,0.5,0.178,0.822
py2_except,nat,10,1.0,0.156,0.844
py2_except,nat,10,2.0,0.133,0.867
py2_except,nat,10,4.0,0.178,0.822
py2_except,nat,12,0.0,0.089,0.911
py2_except,nat,12,0.5,0.111,0.889
py2_except,nat,12,1.0,0.067,0.933
py2_except,nat,12,2.0,0.089,0.911
py2_except,nat,12,4.0,0.133,0.867
py2_except,nat,16,0.0,0.089,0.911
py2_except,nat,16,0.5,0.044,0.956
py2_except,nat,16,1.0,0.089,0.911
py2_except,nat,16,2.0,0.156,0.844
py2_except,nat,16,4.0,0.156,0.844
py2_except,nat,20,0.0,0.089,0.911
py2_except,nat,20,0.5,0.133,0.867
py2_except,nat,20,1.0,0.044,0.956
py2_except,nat,20,2.0,0.067,0.933
py2_except,nat,20,4.0,0.044,0.956
py2_except,nat,24,0.0,0.089,0.911
py2_except,nat,24,0.5,0.089,0.911
py2_except,nat,24,1.0,0.156,0.844
py2_except,nat,24,2.0,0.156,0.844
py2_except,nat,24,4.0,0.133,0.867
py2_except,alt,2,0.0,0.0,0.911
py2_except,alt,2,0.5,0.0,0.867
py2_except,alt,2,1.0,0.0,0.911
py2_except,alt,2,2.0,0.0,0.867
py2_except,alt,2,4.0,0.0,0.911
py2_except,alt,4,0.0,0.0,0.911
py2_except,alt,4,0.5,0.0,0.844
py2_except,alt,4,1.0,0.0,0.844
py2_except,alt,4,2.0,0.0,0.889
py2_except,alt,4,4.0,0.0,0.956
py2_except,alt,6,0.0,0.0,0.911
py2_except,alt,6,0.5,0.0,0.867
py2_except,alt,6,1.0,0.0,0.933
py2_except,alt,6,2.0,0.0,0.933
py2_except,alt,6,4.0,0.0,0.822
py2_except,alt,8,0.0,0.0,0.911
py2_except,alt,8,0.5,0.0,0.844
py2_except,alt,8,1.0,0.0,0.933
py2_except,alt,8,2.0,0.0,0.933
py2_except,alt,8,4.0,0.0,0.889
py2_except,alt,10,0.0,0.0,0.911
py2_except,alt,10,0.5,0.0,0.867
py2_except,alt,10,1.0,0.0,0.867
py2_except,alt,10,2.0,0.0,0.867
py2_except,alt,10,4.0,0.0,0.889
py2_except,alt,12,0.0,0.0,0.911
py2_except,alt,12,0.5,0.0,0.956
py2_except,alt,12,1.0,0.0,0.867
py2_except,alt,12,2.0,0.0,0.889
py2_except,alt,12,4.0,0.0,0.933
py2_except,alt,16,0.0,0.0,0.911
py2_except,alt,16,0.5,0.0,0.867
py2_except,alt,16,1.0,0.0,0.956
py2_except,alt,16,2.0,0.0,0.889
py2_except,alt,16,4.0,0.0,0.911
py2_except,alt,20,0.0,0.0,0.911
py2_except,alt,20,0.5,0.0,0.933
py2_except,alt,20,1.0,0.0,0.8
py2_except,alt,20,2.0,0.0,0.978
py2_except,alt,20,4.0,0.044,0.956
py2_except,alt,24,0.0,0.0,0.911
py2_except,alt,24,0.5,0.0,0.889
py2_except,alt,24,1.0,0.111,0.889
py2_except,alt,24,2.0,0.089,0.911
py2_except,alt,24,4.0,0.089,0.911
js_var,nat,2,0.0,0.3,0.62
js_var,nat,2,0.5,0.32,0.58
js_var,nat,2,1.0,0.42,0.52
js_var,nat,2,2.0,0.34,0.56
js_var,nat,2,4.0,0.26,0.62
js_var,nat,4,0.0,0.3,0.62
js_var,nat,4,0.5,0.32,0.54
js_var,nat,4,1.0,0.34,0.62
js_var,nat,4,2.0,0.32,0.56
js_var,nat,4,4.0,0.46,0.46
js_var,nat,6,0.0,0.3,0.62
js_var,nat,6,0.5,0.36,0.54
js_var,nat,6,1.0,0.34,0.54
js_var,nat,6,2.0,0.34,0.56
js_var,nat,6,4.0,0.42,0.52
js_var,nat,8,0.0,0.3,0.62
js_var,nat,8,0.5,0.36,0.54
js_var,nat,8,1.0,0.44,0.56
js_var,nat,8,2.0,0.28,0.64
js_var,nat,8,4.0,0.32,0.6
js_var,nat,10,0.0,0.3,0.62
js_var,nat,10,0.5,0.34,0.56
js_var,nat,10,1.0,0.28,0.62
js_var,nat,10,2.0,0.34,0.6
js_var,nat,10,4.0,0.28,0.64
js_var,nat,12,0.0,0.3,0.62
js_var,nat,12,0.5,0.38,0.5
js_var,nat,12,1.0,0.32,0.64
js_var,nat,12,2.0,0.42,0.54
js_var,nat,12,4.0,0.44,0.46
js_var,nat,16,0.0,0.3,0.62
js_var,nat,16,0.5,0.3,0.58
js_var,nat,16,1.0,0.42,0.54
js_var,nat,16,2.0,0.42,0.5
js_var,nat,16,4.0,0.36,0.58
js_var,nat,20,0.0,0.3,0.62
js_var,nat,20,0.5,0.3,0.58
js_var,nat,20,1.0,0.38,0.58
js_var,nat,20,2.0,0.34,0.54
js_var,nat,20,4.0,0.44,0.46
js_var,nat,24,0.0,0.3,0.62
js_var,nat,24,0.5,0.52,0.46
js_var,nat,24,1.0,0.32,0.5
js_var,nat,24,2.0,0.42,0.5
js_var,nat,24,4.0,0.4,0.52
js_var,alt,2,0.0,0.08,0.62
js_var,alt,2,0.5,0.12,0.54
js_var,alt,2,1.0,0.16,0.58
js_var,alt,2,2.0,0.04,0.52
js_var,alt,2,4.0,0.1,0.52
js_var,alt,4,0.0,0.08,0.62
js_var,alt,4,0.5,0.1,0.52
js_var,alt,4,1.0,0.14,0.54
js_var,alt,4,2.0,0.1,0.74
js_var,alt,4,4.0,0.06,0.6
js_var,alt,6,0.0,0.08,0.62
js_var,alt,6,0.5,0.06,0.52
js_var,alt,6,1.0,0.06,0.66
js_var,alt,6,2.0,0.02,0.56
js_var,alt,6,4.0,0.14,0.58
js_var,alt,8,0.0,0.08,0.62
js_var,alt,8,0.5,0.14,0.68
js_var,alt,8,1.0,0.06,0.54
js_var,alt,8,2.0,0.06,0.58
js_var,alt,8,4.0,0.16,0.58
js_var,alt,10,0.0,0.08,0.62
js_var,alt,10,0.5,0.16,0.52
js_var,alt,10,1.0,0.04,0.62
js_var,alt,10,2.0,0.14,0.4
js_var,alt,10,4.0,0.12,0.64
js_var,alt,12,0.0,0.08,0.62
js_var,alt,12,0.5,0.08,0.66
js_var,alt,12,1.0,0.08,0.62
js_var,alt,12,2.0,0.08,0.6
js_var,alt,12,4.0,0.1,0.6
js_var,alt,16,0.0,0.08,0.62
js_var,alt,16,0.5,0.06,0.52
js_var,alt,16,1.0,0.1,0.42
js_var,alt,16,2.0,0.12,0.48
js_var,alt,16,4.0,0.22,0.56
js_var,alt,20,0.0,0.08,0.62
js_var,alt,20,0.5,0.2,0.5
js_var,alt,20,1.0,0.1,0.56
js_var,alt,20,2.0,0.22,0.52
js_var,alt,20,4.0,0.22,0.54
js_var,alt,24,0.0,0.08,0.62
js_var,alt,24,0.5,0.28,0.58
js_var,alt,24,1.0,0.24,0.48
js_var,alt,24,2.0,0.28,0.56
js_var,alt,24,4.0,0.38,0.46
js_arrow,nat,2,0.0,0.918,0.0
js_arrow,nat,2,0.5,0.918,0.0
js_arrow,nat,2,1.0,1.0,0.0
js_arrow,nat,2,2.0,1.0,0.0
js_arrow,nat,2,4.0,0.959,0.041
js_arrow,nat,4,0.0,0.918,0.0
js_arrow,nat,4,0.5,0.939,0.02
js_arrow,nat,4,1.0,0.918,0.041
js_arrow,nat,4,2.0,0.959,0.02
js_arrow,nat,4,4.0,0.939,0.02
js_arrow,nat,6,0.0,0.918,0.0
js_arrow,nat,6,0.5,0.959,0.02
js_arrow,nat,6,1.0,0.898,0.02
js_arrow,nat,6,2.0,0.959,0.0
js_arrow,nat,6,4.0,0.959,0.0
js_arrow,nat,8,0.0,0.918,0.0
js_arrow,nat,8,0.5,0.918,0.02
js_arrow,nat,8,1.0,0.959,0.0
js_arrow,nat,8,2.0,0.959,0.0
js_arrow,nat,8,4.0,0.98,0.0
js_arrow,nat,10,0.0,0.918,0.0
js_arrow,nat,10,0.5,0.98,0.0
js_arrow,nat,10,1.0,1.0,0.0
js_arrow,nat,10,2.0,0.959,0.0
js_arrow,nat,10,4.0,0.959,0.0
js_arrow,nat,12,0.0,0.918,0.0
js_arrow,nat,12,0.5,0.939,0.041
js_arrow,nat,12,1.0,0.898,0.061
js_arrow,nat,12,2.0,0.939,0.0
js_arrow,nat,12,4.0,1.0,0.0
js_arrow,nat,16,0.0,0.918,0.0
js_arrow,nat,16,0.5,0.959,0.02
js_arrow,nat,16,1.0,0.939,0.0
js_arrow,nat,16,2.0,0.939,0.0
js_arrow,nat,16,4.0,0.959,0.0
js_arrow,nat,20,0.0,0.918,0.0
js_arrow,nat,20,0.5,0.959,0.0
js_arrow,nat,20,1.0,1.0,0.0
js_arrow,nat,20,2.0,0.98,0.02
js_arrow,nat,20,4.0,0.98,0.02
js_arrow,nat,24,0.0,0.918,0.0
js_arrow,nat,24,0.5,1.0,0.0
js_arrow,nat,24,1.0,1.0,0.0
js_arrow,nat,24,2.0,1.0,0.0
js_arrow,nat,24,4.0,0.959,0.041
js_arrow,alt,2,0.0,0.082,0.0
js_arrow,alt,2,0.5,0.02,0.0
js_arrow,alt,2,1.0,0.02,0.02
js_arrow,alt,2,2.0,0.0,0.041
js_arrow,alt,2,4.0,0.061,0.0
js_arrow,alt,4,0.0,0.082,0.0
js_arrow,alt,4,0.5,0.061,0.02
js_arrow,alt,4,1.0,0.061,0.02
js_arrow,alt,4,2.0,0.041,0.0
js_arrow,alt,4,4.0,0.0,0.0
js_arrow,alt,6,0.0,0.082,0.0
js_arrow,alt,6,0.5,0.061,0.0
js_arrow,alt,6,1.0,0.061,0.0
js_arrow,alt,6,2.0,0.041,0.0
js_arrow,alt,6,4.0,0.102,0.02
js_arrow,alt,8,0.0,0.082,0.0
js_arrow,alt,8,0.5,0.0,0.02
js_arrow,alt,8,1.0,0.02,0.02
js_arrow,alt,8,2.0,0.041,0.02
js_arrow,alt,8,4.0,0.122,0.041
js_arrow,alt,10,0.0,0.082,0.0
js_arrow,alt,10,0.5,0.061,0.0
js_arrow,alt,10,1.0,0.0,0.0
js_arrow,alt,10,2.0,0.061,0.0
js_arrow,alt,10,4.0,0.184,0.0
js_arrow,alt,12,0.0,0.082,0.0
js_arrow,alt,12,0.5,0.082,0.0
js_arrow,alt,12,1.0,0.041,0.02
js_arrow,alt,12,2.0,0.122,0.0
js_arrow,alt,12,4.0,0.143,0.02
js_arrow,alt,16,0.0,0.082,0.0
js_arrow,alt,16,0.5,0.02,0.02
js_arrow,alt,16,1.0,0.082,0.02
js_arrow,alt,16,2.0,0.082,0.0
js_arrow,alt,16,4.0,0.061,0.02
js_arrow,alt,20,0.0,0.082,0.0
js_arrow,alt,20,0.5,0.082,0.02
js_arrow,alt,20,1.0,0.143,0.0
js_arrow,alt,20,2.0,0.204,0.02
js_arrow,alt,20,4.0,0.633,0.041
js_arrow,alt,24,0.0,0.082,0.0
js_arrow,alt,24,0.5,0.184,0.0
js_arrow,alt,24,1.0,0.612,0.0
js_arrow,alt,24,2.0,0.98,0.0
js_arrow,alt,24,4.0,1.0,0.0
js_semicolons,nat,2,0.0,0.871,0.032
js_semicolons,nat,2,0.5,0.935,0.0
js_semicolons,nat,2,1.0,0.871,0.065
js_semicolons,nat,2,2.0,0.903,0.032
js_semicolons,nat,2,4.0,0.903,0.032
js_semicolons,nat,4,0.0,0.871,0.032
js_semicolons,nat,4,0.5,0.806,0.097
js_semicolons,nat,4,1.0,0.935,0.0
js_semicolons,nat,4,2.0,0.968,0.0
js_semicolons,nat,4,4.0,0.935,0.032
js_semicolons,nat,6,0.0,0.871,0.032
js_semicolons,nat,6,0.5,0.935,0.0
js_semicolons,nat,6,1.0,0.903,0.032
js_semicolons,nat,6,2.0,0.968,0.0
js_semicolons,nat,6,4.0,0.935,0.0
js_semicolons,nat,8,0.0,0.871,0.032
js_semicolons,nat,8,0.5,0.839,0.065
js_semicolons,nat,8,1.0,0.871,0.0
js_semicolons,nat,8,2.0,0.903,0.0
js_semicolons,nat,8,4.0,0.968,0.0
js_semicolons,nat,10,0.0,0.871,0.032
js_semicolons,nat,10,0.5,0.935,0.0
js_semicolons,nat,10,1.0,0.903,0.032
js_semicolons,nat,10,2.0,0.871,0.032
js_semicolons,nat,10,4.0,0.903,0.065
js_semicolons,nat,12,0.0,0.871,0.032
js_semicolons,nat,12,0.5,0.839,0.032
js_semicolons,nat,12,1.0,0.871,0.032
js_semicolons,nat,12,2.0,0.968,0.0
js_semicolons,nat,12,4.0,0.968,0.0
js_semicolons,nat,16,0.0,0.871,0.032
js_semicolons,nat,16,0.5,0.935,0.032
js_semicolons,nat,16,1.0,0.935,0.032
js_semicolons,nat,16,2.0,0.935,0.032
js_semicolons,nat,16,4.0,0.903,0.0
js_semicolons,nat,20,0.0,0.871,0.032
js_semicolons,nat,20,0.5,0.903,0.0
js_semicolons,nat,20,1.0,1.0,0.0
js_semicolons,nat,20,2.0,0.935,0.0
js_semicolons,nat,20,4.0,0.935,0.032
js_semicolons,nat,24,0.0,0.871,0.032
js_semicolons,nat,24,0.5,0.968,0.0
js_semicolons,nat,24,1.0,0.968,0.0
js_semicolons,nat,24,2.0,0.871,0.032
js_semicolons,nat,24,4.0,0.839,0.065
js_semicolons,alt,2,0.0,0.097,0.032
js_semicolons,alt,2,0.5,0.032,0.032
js_semicolons,alt,2,1.0,0.226,0.0
js_semicolons,alt,2,2.0,0.032,0.032
js_semicolons,alt,2,4.0,0.032,0.0
js_semicolons,alt,4,0.0,0.097,0.032
js_semicolons,alt,4,0.5,0.0,0.032
js_semicolons,alt,4,1.0,0.097,0.0
js_semicolons,alt,4,2.0,0.097,0.032
js_semicolons,alt,4,4.0,0.032,0.032
js_semicolons,alt,6,0.0,0.097,0.032
js_semicolons,alt,6,0.5,0.065,0.0
js_semicolons,alt,6,1.0,0.194,0.0
js_semicolons,alt,6,2.0,0.129,0.032
js_semicolons,alt,6,4.0,0.032,0.0
js_semicolons,alt,8,0.0,0.097,0.032
js_semicolons,alt,8,0.5,0.065,0.032
js_semicolons,alt,8,1.0,0.0,0.0
js_semicolons,alt,8,2.0,0.065,0.0
js_semicolons,alt,8,4.0,0.097,0.0
js_semicolons,alt,10,0.0,0.097,0.032
js_semicolons,alt,10,0.5,0.097,0.032
js_semicolons,alt,10,1.0,0.0,0.0
js_semicolons,alt,10,2.0,0.097,0.032
js_semicolons,alt,10,4.0,0.032,0.0
js_semicolons,alt,12,0.0,0.097,0.032
js_semicolons,alt,12,0.5,0.097,0.0
js_semicolons,alt,12,1.0,0.065,0.032
js_semicolons,alt,12,2.0,0.065,0.032
js_semicolons,alt,12,4.0,0.161,0.0
js_semicolons,alt,16,0.0,0.097,0.032
js_semicolons,alt,16,0.5,0.065,0.0
js_semicolons,alt,16,1.0,0.097,0.0
js_semicolons,alt,16,2.0,0.097,0.0
js_semicolons,alt,16,4.0,0.065,0.0
js_semicolons,alt,20,0.0,0.097,0.032
js_semicolons,alt,20,0.5,0.032,0.0
js_semicolons,alt,20,1.0,0.097,0.032
js_semicolons,alt,20,2.0,0.032,0.065
js_semicolons,alt,20,4.0,0.097,0.032
js_semicolons,alt,24,0.0,0.097,0.032
js_semicolons,alt,24,0.5,0.129,0.065
js_semicolons,alt,24,1.0,0.226,0.0
js_semicolons,alt,24,2.0,0.387,0.032
js_semicolons,alt,24,4.0,0.645,0.097
js_strict_eq,nat,2,0.0,0.786,0.143
js_strict_eq,nat,2,0.5,0.893,0.036
js_strict_eq,nat,2,1.0,0.857,0.107
js_strict_eq,nat,2,2.0,0.786,0.214
js_strict_eq,nat,2,4.0,0.643,0.286
js_strict_eq,nat,4,0.0,0.786,0.143
js_strict_eq,nat,4,0.5,0.821,0.107
js_strict_eq,nat,4,1.0,0.857,0.107
js_strict_eq,nat,4,2.0,0.821,0.107
js_strict_eq,nat,4,4.0,0.857,0.071
js_strict_eq,nat,6,0.0,0.786,0.143
js_strict_eq,nat,6,0.5,0.857,0.107
js_strict_eq,nat,6,1.0,0.821,0.107
js_strict_eq,nat,6,2.0,0.786,0.107
js_strict_eq,nat,6,4.0,1.0,0.0
js_strict_eq,nat,8,0.0,0.786,0.143
js_strict_eq,nat,8,0.5,0.893,0.107
js_strict_eq,nat,8,1.0,0.857,0.107
js_strict_eq,nat,8,2.0,0.893,0.107
js_strict_eq,nat,8,4.0,0.857,0.107
js_strict_eq,nat,10,0.0,0.786,0.143
js_strict_eq,nat,10,0.5,0.857,0.107
js_strict_eq,nat,10,1.0,0.857,0.107
js_strict_eq,nat,10,2.0,0.821,0.071
js_strict_eq,nat,10,4.0,0.893,0.071
js_strict_eq,nat,12,0.0,0.786,0.143
js_strict_eq,nat,12,0.5,0.929,0.036
js_strict_eq,nat,12,1.0,0.857,0.071
js_strict_eq,nat,12,2.0,0.786,0.143
js_strict_eq,nat,12,4.0,0.821,0.143
js_strict_eq,nat,16,0.0,0.786,0.143
js_strict_eq,nat,16,0.5,0.893,0.036
js_strict_eq,nat,16,1.0,0.964,0.036
js_strict_eq,nat,16,2.0,0.929,0.071
js_strict_eq,nat,16,4.0,0.821,0.179
js_strict_eq,nat,20,0.0,0.786,0.143
js_strict_eq,nat,20,0.5,0.964,0.036
js_strict_eq,nat,20,1.0,0.821,0.143
js_strict_eq,nat,20,2.0,0.929,0.071
js_strict_eq,nat,20,4.0,0.929,0.071
js_strict_eq,nat,24,0.0,0.786,0.143
js_strict_eq,nat,24,0.5,0.929,0.036
js_strict_eq,nat,24,1.0,0.893,0.071
js_strict_eq,nat,24,2.0,0.964,0.036
js_strict_eq,nat,24,4.0,0.893,0.107
js_strict_eq,alt,2,0.0,0.071,0.143
js_strict_eq,alt,2,0.5,0.0,0.071
js_strict_eq,alt,2,1.0,0.0,0.143
js_strict_eq,alt,2,2.0,0.071,0.214
js_strict_eq,alt,2,4.0,0.0,0.071
js_strict_eq,alt,4,0.0,0.071,0.143
js_strict_eq,alt,4,0.5,0.107,0.071
js_strict_eq,alt,4,1.0,0.036,0.107
js_strict_eq,alt,4,2.0,0.036,0.036
js_strict_eq,alt,4,4.0,0.036,0.107
js_strict_eq,alt,6,0.0,0.071,0.143
js_strict_eq,alt,6,0.5,0.179,0.071
js_strict_eq,alt,6,1.0,0.0,0.071
js_strict_eq,alt,6,2.0,0.0,0.143
js_strict_eq,alt,6,4.0,0.0,0.107
js_strict_eq,alt,8,0.0,0.071,0.143
js_strict_eq,alt,8,0.5,0.071,0.107
js_strict_eq,alt,8,1.0,0.143,0.071
js_strict_eq,alt,8,2.0,0.0,0.179
js_strict_eq,alt,8,4.0,0.036,0.143
js_strict_eq,alt,10,0.0,0.071,0.143
js_strict_eq,alt,10,0.5,0.107,0.071
js_strict_eq,alt,10,1.0,0.036,0.036
js_strict_eq,alt,10,2.0,0.036,0.107
js_strict_eq,alt,10,4.0,0.071,0.179
js_strict_eq,alt,12,0.0,0.071,0.143
js_strict_eq,alt,12,0.5,0.036,0.143
js_strict_eq,alt,12,1.0,0.071,0.036
js_strict_eq,alt,12,2.0,0.107,0.107
js_strict_eq,alt,12,4.0,0.0,0.071
js_strict_eq,alt,16,0.0,0.071,0.143
js_strict_eq,alt,16,0.5,0.0,0.107
js_strict_eq,alt,16,1.0,0.107,0.071
js_strict_eq,alt,16,2.0,0.071,0.071
js_strict_eq,alt,16,4.0,0.071,0.107
js_strict_eq,alt,20,0.0,0.071,0.143
js_strict_eq,alt,20,0.5,0.036,0.179
js_strict_eq,alt,20,1.0,0.107,0.214
js_strict_eq,alt,20,2.0,0.071,0.107
js_strict_eq,alt,20,4.0,0.036,0.25
js_strict_eq,alt,24,0.0,0.071,0.143
js_strict_eq,alt,24,0.5,0.107,0.071
js_strict_eq,alt,24,1.0,0.464,0.143
js_strict_eq,alt,24,2.0,0.75,0.107
js_strict_eq,alt,24,4.0,0.893,0.036
trailing_commas,nat,2,0.0,0.059,0.441
trailing_commas,nat,2,0.5,0.029,0.382
trailing_commas,nat,2,1.0,0.059,0.471
trailing_commas,nat,2,2.0,0.088,0.382
trailing_commas,nat,2,4.0,0.059,0.265
trailing_commas,nat,4,0.0,0.059,0.441
trailing_commas,nat,4,0.5,0.088,0.412
trailing_commas,nat,4,1.0,0.088,0.441
trailing_commas,nat,4,2.0,0.147,0.324
trailing_commas,nat,4,4.0,0.059,0.441
trailing_commas,nat,6,0.0,0.059,0.441
trailing_commas,nat,6,0.5,0.088,0.353
trailing_commas,nat,6,1.0,0.147,0.382
trailing_commas,nat,6,2.0,0.088,0.412
trailing_commas,nat,6,4.0,0.059,0.412
trailing_commas,nat,8,0.0,0.059,0.441
trailing_commas,nat,8,0.5,0.059,0.353
trailing_commas,nat,8,1.0,0.059,0.412
trailing_commas,nat,8,2.0,0.147,0.353
trailing_commas,nat,8,4.0,0.147,0.382
trailing_commas,nat,10,0.0,0.059,0.441
trailing_commas,nat,10,0.5,0.059,0.353
trailing_commas,nat,10,1.0,0.147,0.353
trailing_commas,nat,10,2.0,0.147,0.382
trailing_commas,nat,10,4.0,0.118,0.324
trailing_commas,nat,12,0.0,0.059,0.441
trailing_commas,nat,12,0.5,0.118,0.294
trailing_commas,nat,12,1.0,0.118,0.412
trailing_commas,nat,12,2.0,0.118,0.441
trailing_commas,nat,12,4.0,0.029,0.412
trailing_commas,nat,16,0.0,0.059,0.441
trailing_commas,nat,16,0.5,0.088,0.412
trailing_commas,nat,16,1.0,0.088,0.412
trailing_commas,nat,16,2.0,0.176,0.353
trailing_commas,nat,16,4.0,0.029,0.441
trailing_commas,nat,20,0.0,0.059,0.441
trailing_commas,nat,20,0.5,0.118,0.324
trailing_commas,nat,20,1.0,0.118,0.382
trailing_commas,nat,20,2.0,0.176,0.324
trailing_commas,nat,20,4.0,0.118,0.471
trailing_commas,nat,24,0.0,0.059,0.441
trailing_commas,nat,24,0.5,0.176,0.382
trailing_commas,nat,24,1.0,0.176,0.5
trailing_commas,nat,24,2.0,0.412,0.382
trailing_commas,nat,24,4.0,0.206,0.559
trailing_commas,alt,2,0.0,0.5,0.441
trailing_commas,alt,2,0.5,0.5,0.441
trailing_commas,alt,2,1.0,0.412,0.441
trailing_commas,alt,2,2.0,0.559,0.353
trailing_commas,alt,2,4.0,0.618,0.294
trailing_commas,alt,4,0.0,0.5,0.441
trailing_commas,alt,4,0.5,0.618,0.324
trailing_commas,alt,4,1.0,0.471,0.441
trailing_commas,alt,4,2.0,0.529,0.353
trailing_commas,alt,4,4.0,0.5,0.382
trailing_commas,alt,6,0.0,0.5,0.441
trailing_commas,alt,6,0.5,0.5,0.353
trailing_commas,alt,6,1.0,0.5,0.382
trailing_commas,alt,6,2.0,0.471,0.471
trailing_commas,alt,6,4.0,0.529,0.382
trailing_commas,alt,8,0.0,0.5,0.441
trailing_commas,alt,8,0.5,0.471,0.5
trailing_commas,alt,8,1.0,0.5,0.353
trailing_commas,alt,8,2.0,0.559,0.412
trailing_commas,alt,8,4.0,0.588,0.412
trailing_commas,alt,10,0.0,0.5,0.441
trailing_commas,alt,10,0.5,0.676,0.265
trailing_commas,alt,10,1.0,0.559,0.353
trailing_commas,alt,10,2.0,0.5,0.471
trailing_commas,alt,10,4.0,0.412,0.5
trailing_commas,alt,12,0.0,0.5,0.441
trailing_commas,alt,12,0.5,0.559,0.353
trailing_commas,alt,12,1.0,0.588,0.382
trailing_commas,alt,12,2.0,0.412,0.5
trailing_commas,alt,12,4.0,0.412,0.324
trailing_commas,alt,16,0.0,0.5,0.441
trailing_commas,alt,16,0.5,0.5,0.382
trailing_commas,alt,16,1.0,0.441,0.412
trailing_commas,alt,16,2.0,0.559,0.353
trailing_commas,alt,16,4.0,0.529,0.382
trailing_commas,alt,20,0.0,0.5,0.441
trailing_commas,alt,20,0.5,0.618,0.353
trailing_commas,alt,20,1.0,0.441,0.471
trailing_commas,alt,20,2.0,0.559,0.382
trailing_commas,alt,20,4.0,0.559,0.412
trailing_commas,alt,24,0.0,0.5,0.441
trailing_commas,alt,24,0.5,0.588,0.353
trailing_commas,alt,24,1.0,0.559,0.382
trailing_commas,alt,24,2.0,0.529,0.471
trailing_commas,alt,24,4.0,0.529,0.471
py_paren_if,nat,2,0.0,0.7,0.3
py_paren_if,nat,2,0.5,0.62,0.38
py_paren_if,nat,2,1.0,0.66,0.32
py_paren_if,nat,2,2.0,0.68,0.32
py_paren_if,nat,2,4.0,0.74,0.26
py_paren_if,nat,4,0.0,0.7,0.3
py_paren_if,nat,4,0.5,0.7,0.3
py_paren_if,nat,4,1.0,0.76,0.24
py_paren_if,nat,4,2.0,0.72,0.26
py_paren_if,nat,4,4.0,0.68,0.32
py_paren_if,nat,6,0.0,0.7,0.3
py_paren_if,nat,6,0.5,0.64,0.32
py_paren_if,nat,6,1.0,0.7,0.3
py_paren_if,nat,6,2.0,0.7,0.3
py_paren_if,nat,6,4.0,0.74,0.26
py_paren_if,nat,8,0.0,0.7,0.3
py_paren_if,nat,8,0.5,0.66,0.34
py_paren_if,nat,8,1.0,0.6,0.38
py_paren_if,nat,8,2.0,0.74,0.26
py_paren_if,nat,8,4.0,0.72,0.28
py_paren_if,nat,10,0.0,0.7,0.3
py_paren_if,nat,10,0.5,0.74,0.24
py_paren_if,nat,10,1.0,0.7,0.28
py_paren_if,nat,10,2.0,0.66,0.32
py_paren_if,nat,10,4.0,0.7,0.3
py_paren_if,nat,12,0.0,0.7,0.3
py_paren_if,nat,12,0.5,0.68,0.32
py_paren_if,nat,12,1.0,0.68,0.3
py_paren_if,nat,12,2.0,0.74,0.24
py_paren_if,nat,12,4.0,0.7,0.3
py_paren_if,nat,16,0.0,0.7,0.3
py_paren_if,nat,16,0.5,0.7,0.3
py_paren_if,nat,16,1.0,0.72,0.28
py_paren_if,nat,16,2.0,0.72,0.28
py_paren_if,nat,16,4.0,0.74,0.26
py_paren_if,nat,20,0.0,0.7,0.3
py_paren_if,nat,20,0.5,0.68,0.32
py_paren_if,nat,20,1.0,0.64,0.36
py_paren_if,nat,20,2.0,0.72,0.28
py_paren_if,nat,20,4.0,0.76,0.24
py_paren_if,nat,24,0.0,0.7,0.3
